"","item_name","group","subcategory","url","path","description","scrape_status"
"418","Iron Flesh","MAGIC","Pyromancies","https://darksouls.wiki.fextralife.com/Iron+Flesh","/Iron+Flesh","Pyromancy of Carmina, who harnessed the power of flame to actualize the inner-self. Iron Flesh boosts defense and resilience.Use of this pyromancy requires caution, as the caster becomes exceedingly heavy and unable to move freely.","ok_blockquote"
"419","Poison Mist","MAGIC","Pyromancies","https://darksouls.wiki.fextralife.com/Poison+Mist","/Poison+Mist","Unique pyromancy crafted by Eingyi, considered a heretic even at the Great Swamp. Create poison mist.Eingyi became an egg-bearing Undead who serves a deformed young girl who speaks an untelligible tongue.","ok_blockquote"
"420","Power Within","MAGIC","Pyromancies","https://darksouls.wiki.fextralife.com/Power+Within","/Power+Within","Pyromancy of Carmina, who harnessed the power of flame to actualize the inner-self. Short strength/endurance boost, but lose HP.Excessive power eats away the life-force of its caster, and like all dangerous spells, Power Within was kept secret for eons.","ok_blockquote"
"421","Toxic Mist","MAGIC","Pyromancies","https://darksouls.wiki.fextralife.com/Toxic+Mist","/Toxic+Mist","Unique pyromancy crafted by Eingyi, considered a heretic even at the Great Swamp. Create intense poison mist.Why was Eingyi driven from the Great Swamp? One only need cast this pyromancy, a perverse diversion from the art of fire, to find out.","ok_blockquote"
"422","Undead Rapport","MAGIC","Pyromancies","https://darksouls.wiki.fextralife.com/Undead+Rapport","/Undead+Rapport","Advanced pyromancy of Quelana of Izalith. Charm undead and gain temporary allies.The living are lured by flame, and this relationship is part and parcel to the art of pyromancy. Can be used by either gender.","ok_blockquote"
"423","Aural Decoy","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Aural+Decoy","/Aural+Decoy","Sorcery used by playful sorcerers. Lure enemies away by creating a sound originating in the distance.This spell is not the first choice for serious sorcerers, but it has a surprising amount of applications, some of them extremely effective.","ok_blockquote"
"424","Cast Light","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Cast+Light","/Cast+Light","Ancient sorcery of the lost land of Oolacile. Cast a bright light upon surroundings. This light-producing sorcery is elementary but nonetheless demonstrates the achievements in mysticism of Oolacile. Such magic has not been developed even in Vinheim","ok_blockquote"
"425","Chameleon","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Chameleon","/Chameleon","Ancient sorcery of the lost land of Oolacile. Transform into something inconspicuous.A separate stealth spell from Hidden Body. A skilled stealth sorcerer must be aware of his or her surrounding and of which objects are prime candidates for imitation.","ok_blockquote"
"426","Crystal Magic Weapon","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Crystal+Magic+Weapon","/Crystal+Magic+Weapon","Sorcery boosted by the knowledge Logan acquired at the Regal Archives. High magic + crystallization: right weapon. Logan's trials were successful, and the crystal medium facilitated a stronger bond between weapon and soul.","ok_blockquote"
"427","Crystal Soul Spear","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Crystal+Soul+Spear","/Crystal+Soul+Spear","Sorcery boosted by the knowledge Logan acquired at the Regal Archives. Fire piercing crystal soul spear.These pale magic spears, sharpened through crystallization, are on par with the armaments of the ancient lords.","ok_blockquote"
"428","Dark Bead","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Dark+Bead","/Dark+Bead","Abyss sorcery discovered by an Oolacile sorcerer on the brink of madness. Fires successive Dark Orbs. In contrast to standard soul sorceries, Abyss sorcery is weighty and inflict physical damage. Perhaps a human soul is closer to matter in its humanity.","ok_blockquote"
"429","Dark Fog","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Dark+Fog","/Dark+Fog","Abyss sorcery discovered by an Oolacile sorcerer on the brink of madness. Create a cloud of Dark fog. Although Dark Fog is, in theory relatively close to humanity it also happens to be a terrible poison for humans. Perhaps to reflect man's cruelty against his own.","ok_blockquote"
"430","Dark Orb","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Dark+Orb","/Dark+Orb","Abyss sorcery discovered by an Oolacile sorcerer on the brink of madness. Fires Giant Dark Orb.In contrast to standard soul sorceries, Abyss sorcery is weighty and inflict physical damage. Perhaps a human soul is closer to matter in its humanity.","ok_blockquote"
"431","Fall Control","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Fall+Control","/Fall+Control","Sorcery developed by a certain surreptitious sorcerer at Vinheim Dragon School. Reduce damage and noise from fall.This sorcery, along with Hush, explains the extravagant cost of hiring Vinheim spooks.","ok_blockquote"
"432","Great Heavy Soul Arrow","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Great+Heavy+Soul+Arrow","/Great+Heavy+Soul+Arrow","Sorcery which improves upon Heavy Soul Arrow. Fire strong heavy soul arrow.As difficult to use as Heavy Soul Arrow, but powerful enough to make it well worth it. Adored by certain sorcerers.","ok_blockquote"
"433","Great Magic Weapon","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Great+Magic+Weapon","/Great+Magic+Weapon","Sorcery which improves upon Magic Weapon. High magic augmentation: right weapon.At Vinheim Dragon School, only magic swordsmen on special orders are allowed to learn this spell which grants powerful augmentation to various weapons.","ok_blockquote"
"434","Great Soul Arrow","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Great+Soul+Arrow","/Great+Soul+Arrow","Sorcery which improves upon Soul Arrow. Fire strong soul arrow.At the Vinheim Dragon School, the acquisition of this spell marks an apprentice's coronation as a sorcerer.","ok_blockquote"
"435","Heavy Soul Arrow","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Heavy+Soul+Arrow","/Heavy+Soul+Arrow","Soul sorcery emphasizing power. Fire heavy soul arrow.A more powerful, but also slower sorcery. Difficult to use due to a long cool down and a limitation on the number of castings.","ok_blockquote"
"436","Hidden Body","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Hidden+Body","/Hidden+Body","Ancient sorcery of the lost land of Oolacile. Turns body nearly invisible.Although perfect invisibility is unachievable due to the risk of dissipation, the caster need only stand still for a moment to blend in to environs with astounding camouflage.","ok_blockquote"
"437","Hidden Weapon","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Hidden+Weapon","/Hidden+Weapon","Ancient sorcery of the lost land of Oolacile. Turns right weapon invisible.Not a simple augmentation, making it dependent on the skill of its caster. An example of the capacity of Oolacile sorceries to control light.","ok_blockquote"
"438","Homing Crystal Soulmass","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Homing+Crystal+Soulmass","/Homing+Crystal+Soulmass","Sorcery boosted by the knowledge Logan acquired at the Regal Archives. Fire homing crystal soulmass.The mysteries of souls, crystals, and the sorceries are deeply intertwined.","ok_blockquote"
"439","Homing Soulmass","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Homing+Soulmass","/Homing+Soulmass","Sorcery developed by Big Hat Logan: Homing soulmass. Life originates in the soul; no wonder the soulmass draws toward it. This sorcery is a window into seeker Logan's methods.","ok_blockquote"
"440","Hush","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Hush","/Hush","Sorcery developed by a certain surreptitious sorceror at Vinheim Dragon School. Masks all noises of caster.Effectively, Vinheim is controlled by the Dragon School, and it is no wonder that the town has its share of dark secrets.","ok_blockquote"
"441","Magic Shield","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Magic+Shield","/Magic+Shield","Sorcery for casters who wield swords. Magic augmentation: left shield.Shields augmented by magic are resistant to magic attacks and have higher stability. This spell makes it possible to challenge powerful foes with a small shield.","ok_blockquote"
"442","Magic Weapon","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Magic+Weapon","/Magic+Weapon","Sorcery for casters who wield swords. Magic augmentation: right weapon.The power of the magic swordsmen of Vinheim is predicated upon this and Magic Shield. Many warriors learn sorcery just for this.","ok_blockquote"
"443","Pursuers","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Pursuers","/Pursuers","Sorcery of Manus, Father of the Abyss. Grant a fleeting will to the Dark of humanity, and volley the result.The will feels envy, or perhaps love, and despite the inevitable trite and tragic ending, the will sees no alternative, and is driven madly towards its target.","ok_blockquote"
"444","Remedy","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Remedy","/Remedy","Sorcery of the red-robed Yulva, one of the Sealers of New Londo. Reduce bleeding and poison build-up, and undo various poisonous effects.One of the New Londo's unique healing sorceries. Perhaps she abandoned her Sealer duty to take her healing arts back to Blighttown.","ok_blockquote"
"445","Repair","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Repair","/Repair","Ancient sorcery of the lost land of Oolacile. Repair equipped weapons and armor.This sorcery was part of everyday life in Oolacile. Its effects resembles repair powder.","ok_blockquote"
"446","Resist Curse","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Resist+Curse","/Resist+Curse","Sorcery of the red-robed remedician Ingward, guardian of the seal in New Londo. Sacrifice humanity to undo curse.Abhorrent curses eat away at the core of one's very existence, and cleansing oneself of curses is no easy task indeed","ok_blockquote"
"447","Soul Arrow","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Soul+Arrow","/Soul+Arrow","Elementary sorcery. Fire a soul arrow.Soul arrows inflict magic damage, making them effective against iron armor, tough scales, and other physically resilient materials","ok_blockquote"
"448","Soul Spear","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Soul+Spear","/Soul+Spear","Sorcery developed by Big Hat Logan. Fire piercing soul spear.A symbol of Logan's strength, the soul spear is referenced repeatedly in the legends, and is said to be on par with Lord Gwyn's lightning.","ok_blockquote"
"449","Strong Magic Shield","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/Strong+Magic+Shield","/Strong+Magic+Shield","Sorcery which improves upon Magic Shield. High magic augmentation: left shield.At Vinheim Dragon School, only magic swordsmen on special orders are allowed to learn this spell which grants temporary strength to greatshields.","ok_blockquote"
"450","White Dragon Breath","MAGIC","Sorceries","https://darksouls.wiki.fextralife.com/White+Dragon+Breath","/White+Dragon+Breath","Sorcery developed by Logan during his infatuation with Seath the Scaleless. Emit crystal breath of Seath the Scaleless.Although it no longer causes curses, what madness caused old Big Hat to appropriate this frightful power of the ancient dragons?","ok_blockquote"
"451","Bellowing Dragoncrest Ring","RINGS","Rings","https://darksouls.wiki.fextralife.com/Bellowing+Dragoncrest+Ring","/Bellowing+Dragoncrest+Ring","A special ring granted to only the most accomplished sorcerers at Vinheim Dragon School.The ring is engraved with an everlasting dragon, and boosts the strength of sorceries.","ok_blockquote"
"452","Bloodbite Ring","RINGS","Rings","https://darksouls.wiki.fextralife.com/Bloodbite+Ring","/Bloodbite+Ring","One of the infamous bite rings commissioned by Sir Arstor of Carim. Despite the dreadful rumorssurrounding its creation, this ring is an unmistakable asset, in its ability to help prevent bleeding.","ok_blockquote"
"453","Blue Tearstone Ring","RINGS","Rings","https://darksouls.wiki.fextralife.com/Blue+Tearstone+Ring","/Blue+Tearstone+Ring","The rare gem called tearstone has the uncanny ability to sense imminent death.This blue tearstone from Catarina boosts the defence of its wearer when in danger.","ok_blockquote"
